fid,DN,ZS_Coastlinecount,ZS_Coastlinesum,ZS_Coastlinemean
"55394","2",2,18821.89453125,9410.947265625
"55395","2",4,38359.3388671875,9589.83471679688
"55398","2",4,45697.4296875,11424.357421875
"55399","2",0.93789000009675,688.373423858892,733.959658155947
"55400","2",0.937890000094806,815.395488477882,869.393519917536
"55401","2",0.937890000094806,1097.01830540436,1169.66627780813
"55402","2",0.93789000009675,1325.77943519107,1413.57668282454
"55403","2",4,7943.03588867188,1985.75897216797
"55405","2",0.937890000094806,3741.08118236449,3988.82724198608
"55406","2",25,105415.731689453,4216.62926757813
"55408","2",0.937890000094806,5565.05932351546,5933.59490233707
"55409","2",10,60226.1635742188,6022.61635742188
"55410","2",0.93789000009675,5797.71532417154,6181.65810870514
"55412","2",1.8757800001935,15002.5081645622,7998.01051456707
"55413","2",0.93789000009675,7624.48647127228,8129.40373656374
"55416","2",2,16744.1650390625,8372.08251953125
"55421","2",0.93789000009675,8549.92147954749,9116.12393635235
"55422","2",2,18615.9658203125,9307.98291015625
"55423","2",3,28127.4677734375,9375.82259114583
"55430","2",0.937890000094806,10026.1208684818,10690.0818512494
"55433","2",0.93789000009675,10190.6345814065,10865.4901751328
"55434","2",2,22031.259765625,11015.6298828125
"55435","2",0.93789000009675,10334.6015115458,11018.9910442373
"55437","2",2,22439.349609375,11219.6748046875
"55438","2",0.937890000094806,10676.3124256584,11383.3311204717
"55440","2",0.93789000009675,10757.5435805592,11469.941655684
"55446","2",0.93789000009675,834.578379765129,889.846762071283
"55447","2",0.93789000009675,885.960034110286,944.631069761798
"55448","2",0.93789000009675,988.69155207648,1054.16578913784
"55450","2",0.93789000009675,1064.79259048991,1135.30647557823
"55451","2",0.93789000009675,3709.15749122577,3954.78946448213
"55452","2",0.93789000009675,3785.82184392337,4036.53076963486
"55454","2",0.93789000009675,4377.13693483214,4667.00458943011
"55455","2",0.93789000009675,4994.3900088296,5325.13408642207
"55456","2",11,62378.9692382812,5670.8153852983
"55457","2",0.937890000094806,5405.17616133112,5763.12377867846
"55458","2",0.93789000009675,5482.37065795515,5845.43033552934
"55460","2",2,16015.3950195312,8007.69750976562
"55461","2",0.93789000009675,7670.0134654767,8177.94567026569
"55466","2",0.93789000009675,8498.15860522568,9060.93316310978
"55467","2",0.93789000009675,8539.3831164446,9104.88768998892
"55470","2",2,18621.6572265625,9310.82861328125
"55471","2",0.93789000009675,8797.15290223931,9379.72779465803
"55474","2",3,28659.9775390625,9553.32584635417
"55480","2",2,22069.3984375,11034.69921875
"55483","2",2,22718.6279296875,11359.3139648438
"55484","2",5,57050.794921875,11410.158984375
"55485","2",0.93789000009675,10911.5669399398,11634.1649221275
"55486","2",0.937890000094806,10928.2285640365,11651.9299309426
"55487","2",0.93789000009675,10971.1717187755,11697.7169152499
"55490","2",0.937890000094806,14582.1102324662,15547.7830353156
"55491","2",2,1315.57153320312,657.785766601562
"55493","2",0.937890000079256,1006.99526578021,1073.68163184928
"55494","2",4,5847.07897949219,1461.76974487305
"55495","2",2,3099.75073242188,1549.87536621094
"55496","2",11,63575.9140625,5779.62855113636
"55497","2",0.937890000079255,7517.77621330092,8015.62679276422
"55499","2",0.937890000079256,8126.40028328717,8664.55584620847
"55500","2",0.937890000081199,8467.12976454099,9027.84949600479
"55501","2",0.937890000079255,8784.54464501436,9366.28457950509
"55504","2",4,43928.94921875,10982.2373046875
"55505","2",0.937890000081199,10308.6453939639,10991.3160318069
"55507","2",6,67613.9287109375,11268.9881184896
"55509","2",3,33995.19140625,11331.73046875
"55512","2",0.937890000079256,10955.0553406502,11680.5332605363
"55514","2",0.937890000081199,14511.551927307,15472.5521394307
"55515","2",0.93789000009675,873.223986373239,931.051601235923
"55516","2",2,2067.97930908203,1033.98965454102
"55517","2",0.93789000009675,1154.12182740634,1230.55137306858
"55518","2",0.93789000009675,1542.1008390786,1644.22356451132
"55519","2",6,26359.1645507812,4393.19409179688
"55520","2",9,46692.4897460938,5188.05441623264
"55521","2",27,146927.293457031,5441.75160951968
"55523","2",2,16178.5590820312,8089.27954101562
"55524","2",2,16468.365234375,8234.1826171875
"55525","2",2,16644.3173828125,8322.15869140625
"55527","2",0.93789000009675,8425.69499501005,8983.670786703
"55528","2",2,18057.6171875,9028.80859375
"55530","2",3,27937.4716796875,9312.49055989583
"55531","2",0.93789000009675,8779.04886683637,9360.42485358704
"55533","2",1.8757800001935,17833.6558437646,9507.32806721735
"55537","2",19,208288.7265625,10962.5645559211
"55539","2",0.93789000009675,10468.1798147463,11161.4153191381
"55540","2",2,22443.1708984375,11221.5854492188
"55544","2",0.93789000009675,10939.0416675479,11663.4591118569
"55549","2",0.93789000009675,14508.0142740768,15468.7802115175
"55550","2",0.937890000094806,713.620208833911,760.878363946492
"55551","2",0.937890000094806,1226.51297423736,1307.7364873422
"55552","2",0.93789000009675,3639.63415997854,3880.66208148406
"55554","2",0.93789000009675,7591.72446394584,8094.47212696873
"55555","2",0.93789000009675,7723.82805751694,8235.32403237072
"55557","2",3,26941.4951171875,8980.49837239583
"55560","2",0.93789000009675,8727.04240894845,9304.97436591518
"55563","2",44,460186.637695312,10458.787220348
"55566","2",0.937890000094806,10209.2929298668,10885.3841376225
"55568","2",0.937890000094806,10437.2932992951,11128.4834023607
"55569","2",0.93789000009675,10820.066156201,11536.6046712139
"55573","2",0.93789000009675,732.054493414665,780.533424323906
"55574","2",18,33687.8039550781,1871.54466417101
"55575","2",0.93789000009675,3608.15540212637,3847.09870214435
"55576","2",0.937890000094806,3710.93907748227,3956.68903294325
"55577","2",0.93789000009675,4201.56782510074,4479.80874587352
"55578","2",12,56496.08203125,4708.0068359375
"55579","2",2,9622.80322265625,4811.40161132812
"55580","2",2,15507.8598632812,7753.92993164062
"55582","2",2,16268.6025390625,8134.30126953125
"55583","2",0.937890000094806,7735.98921856323,8248.29054343392
"55587","2",2,17875.529296875,8937.7646484375
"55590","2",2,18900.728515625,9450.3642578125
"55593","2",0.93789000009675,10187.755139284,10862.4200473756
"55598","2",0.93789000009675,10406.5320884169,11095.6850881696
"55599","2",0.937890000094806,10469.9598607302,11163.3132453399
"55601","2",0.937890000081199,597.652497438086,637.230909153891
"55602","2",2,1769.22991943359,884.614959716797
"55603","2",0.937890000081199,906.418135894629,966.443970845359
"55604","2",2,7514.58471679688,3757.29235839844
"55605","2",0.937890000079256,3653.95451040107,3895.93077023136
"55606","2",2,8672.306640625,4336.1533203125
"55607","2",14,69492.0590820312,4963.71850585938
"55608","2",2,10459.5180664062,5229.75903320312
"55609","2",0.937890000081199,7633.35361336944,8138.85808859096
"55610","2",0.937890000081199,7731.99860870131,8244.03566306486
"55612","2",0.937890000081199,8312.27008129994,8862.73452172461
"55615","2",2,18564.8466796875,9282.42333984375
"55616","2",0.937890000081199,8767.54315972983,9348.1572028391
"55620","2",2,22097.181640625,11048.5908203125
"55621","2",2,22235.5888671875,11117.7944335938
"55626","2",2,835.039276123047,417.519638061523
"55627","2",0.93789000009675,1159.93191765877,1236.74622561187
"55628","2",2,7218.90600585938,3609.45300292969
"55629","2",0.93789000009675,4496.4906640679,4794.26229472972
"55630","2",2,10334.138671875,5167.0693359375
"55631","2",0.937890000094806,4934.9006895474,5261.70519895569
"55633","2",4,33153.080078125,8288.27001953125
"55634","2",2,17613.912109375,8806.9560546875
"55635","2",0.93789000009675,8306.64285123387,8856.73463879237
"55637","2",0.93789000009675,14426.6701704388,15382.0492477269
"55644","2",5,57316.3193359375,11463.2638671875
"55649","2",20,33015.5684814453,1650.77842407227
"55651","2",2,18583.2099609375,9291.60498046875
"55652","2",2,18632.8349609375,9316.41748046875
"55653","2",4,37673.5341796875,9418.38354492188
"55654","2",2,18903.0419921875,9451.52099609375
"55656","2",2,19408.8046875,9704.40234375
"55661","2",0.93789000009675,355.488230668124,379.02976962272
"55662","2",0.937890000094806,611.209371951794,651.685562155487
"55663","2",0.93789000009675,715.583163474534,762.971311561821
"55664","2",0.937890000094806,1102.61518251703,1175.63379757283
"55665","2",4,5362.09924316406,1340.52481079102
"55666","2",2,3475.77392578125,1737.88696289062
"55667","2",0.93789000009675,3231.23538005282,3445.21786107058
"55668","2",24,107976.567382812,4499.02364095052
"55669","2",2,11415.4672851562,5707.73364257812
"55670","2",4,32582.3237304688,8145.58093261719
"55671","2",6,49907.1474609375,8317.85791015625
"55672","2",2,17070.076171875,8535.0380859375
"55673","2",4,35012.2607421875,8753.06518554688
"55674","2",2,17602.427734375,8801.2138671875
"55678","2",2,21482.7373046875,10741.3686523438
"55682","2",2,21975.1494140625,10987.5747070312
"55687","2",0.937890000081199,425.378973255356,453.548895092738
"55688","2",2,6763.03076171875,3381.51538085938
"55689","2",4,15060.69140625,3765.1728515625
"55690","2",2,9254.31591796875,4627.15795898438
"55691","2",2,10219.3608398438,5109.68041992188
"55699","2",0.937890000081199,10048.3937402047,10713.8297021343
"55701","2",0.937890000079256,10432.9501230033,11123.8526075784
"55703","2",0.93789000009675,291.267836533289,310.556500765807
"55704","2",0.93789000009675,447.137892154667,476.748757432686
"55705","2",0.93789000009675,834.432138119594,889.690835848038
"55707","2",2,16332.0629882812,8166.03149414062
"55708","2",1.87578000019156,15643.2726909316,8339.60949009699
"55709","2",3,25340.91796875,8446.97265625
"55710","2",2,17092.92578125,8546.462890625
"55711","2",0.93789000009675,8151.36819700892,8691.17721285871
"55712","2",1.87578000019156,16380.1385338538,8732.44118829556
"55716","2",0.93789000009675,8681.1777847791,9256.07244333939
"55718","2",4,37552.0107421875,9388.00268554688
"55719","2",2,19135.5419921875,9567.77099609375
"55720","2",0.93789000009675,9046.90551601554,9646.01980518216
"55721","2",2,19333.7119140625,9666.85595703125
"55729","2",3,32615.658203125,10871.8860677083
"55732","2",0.93789000009675,10401.0438812575,11089.8334348213
"55737","2",10,114932.909179688,11493.2909179688
"55739","2",3,867.063262939453,289.021087646484
"55740","2",5,5136.92596435547,1027.38519287109
"55741","2",6,8003.08776855469,1333.84796142578
"55742","2",0.937890000094806,3110.86035968064,3316.87123155827
"55743","2",3,10544.609375,3514.86979166667
"55744","2",0.937890000094806,4242.68898454341,4523.65307670893
"55745","2",0.93789000009675,4731.39440670532,5044.7220955733
"55746","2",4,32790.6801757812,8197.67004394531
"55747","2",4,33443.2255859375,8360.80639648438
"55748","2",2,17120.359375,8560.1796875
"55749","2",0.93789000009675,8115.43501612477,8652.8644247061
"55750","2",2,17386.3154296875,8693.15771484375
"55752","2",0.93789000009675,8640.66659232064,9212.87847341297
"55753","2",0.937890000094806,9065.33339176893,9665.66803234128
"55758","2",0.93789000009675,10217.4573636421,10894.0892456345
"55759","2",3,33031.0322265625,11010.3440755208
"55760","2",0.93789000009675,10369.1727580259,11055.8517064434
"55761","2",3,33106.90625,11035.6354166667
"55763","2",3,4934.53161621094,1644.84387207031
"55764","2",0.937890000081199,2847.98376745442,3036.58613185752
"55765","2",0.937890000079255,3054.04354377982,3256.29182902232
"55766","2",0.937890000079256,4185.80185551918,4462.99870471533
"55769","2",0.937890000081199,7723.21862146105,8234.67423769567
"55770","2",0.937890000081199,8063.45667442216,8597.44391530356
"55771","2",0.937890000081199,8110.09896534971,8647.17500415568
"55773","2",0.937890000079256,8529.05436087547,9093.87493219326
"55775","2",0.937890000079256,8746.84442706468,9326.08773558257
"55776","2",0.937890000081199,8988.15439551138,9583.3780024664
"55777","2",4,38402.2646484375,9600.56616210938
"55779","2",3,31280.28515625,10426.76171875
"55782","2",10,106428.427734375,10642.8427734375
"55784","2",4,43237.8408203125,10809.4602050781
"55786","2",0.937890000081199,10174.0084902063,10847.7630525173
"55789","2",0.937890000081199,10498.0596546259,11193.2738953576
"55790","2",0.937890000094806,457.086355099895,487.356038611875
"55791","2",0.937890000094806,739.753913920098,788.742724461632
"55792","2",0.93789000009675,841.004852123536,896.698815465333
"55793","2",0.937890000094806,891.859422980616,950.92113455785
"55794","2",2,2451.32104492188,1225.66052246094
"55795","2",0.93789000009675,1640.04118417247,1748.6498246098
"55796","2",0.93789000009675,2997.30461837191,3195.79547501596
"55797","2",0.937890000094806,3179.12532259778,3389.65691315231
"55798","2",0.93789000009675,4128.96948786505,4402.40272040337
"55799","2",2,9882.404296875,4941.2021484375
"55800","2",2,16087.6987304688,8043.84936523438
"55801","2",3,24674.2626953125,8224.75423177083
"55802","2",0.937890000094806,7932.82937304733,8458.16606664474
"55803","2",2,17215.6953125,8607.84765625
"55806","2",0.93789000009675,8713.27431537138,9290.29450625611
"55808","2",0.937890000094806,8902.18375060275,9491.71411327861
"55809","2",477,4797668.4921875,10058.0052247117
"55812","2",0.93789000009675,10350.5725886816,11036.0197758947
"55815","2",0.937890000094806,502.986830602826,536.296186708443
"55816","2",2,1477.8837890625,738.94189453125
"55817","2",0.93789000009675,808.886318979797,862.45329291959
"55818","2",4,5215.16772460938,1303.79193115234
"55819","2",0.93789000009675,1351.07592516186,1440.54838522906
"55821","2",0.93789000009675,3147.54599096498,3355.98629971563
"55822","2",0.93789000009675,3428.56802170954,3655.61848548961
"55823","2",3,13764.8452148438,4588.28173828125
"55824","2",0.93789000009675,5714.63326909046,6093.07410090837
"55825","2",11,91433.734375,8312.15767045455
"55826","2",2,16983.94140625,8491.970703125
"55827","2",0.937890000094806,8032.7969959785,8564.75385723967
"55830","2",0.93789000009675,8724.06463082586,9301.79939004138
"55835","2",15,166475.455078125,11098.363671875
"55836","2",2,22627.0244140625,11313.5122070312
"55840","2",0.937890000094806,880.217254341522,938.5079852142
"55841","2",21,23153.3265380859,1102.53935895647
"55842","2",0.93789000009675,1319.6973809569,1407.09185599672
"55844","2",2,5932.25708007812,2966.12854003906
"55845","2",0.93789000009675,3063.822463468,3266.71833919964
"55846","2",0.93789000009675,5683.60842387096,6059.99469371105
"55847","2",3,25525.3671875,8508.45572916667
"55849","2",0.93789000009675,8563.39214448958,9130.48667072493
"55851","2",0.93789000009675,8813.49566289177,9397.15282387337
"55853","2",0.937890000094806,8905.26971843131,9495.00444351803
"55855","2",0.93789000009675,10070.1487567272,10737.0254034998
"55856","2",0.93789000009675,10570.2540690105,11270.2492487606
"55861","2",31,321010.021484375,10355.1619833669
"55864","2",7,2109.80294799805,301.400421142578
"55865","2",13,15751.2994384766,1211.63841834435
"55869","2",2,1792.61901855469,896.309509277344
"55870","2",0.937890000081199,1082.97775944423,1154.69592313647
"55872","2",0.937890000081199,2672.32965625155,2849.2996577639
"55873","2",0.937890000079255,3031.84171359098,3232.61972441841
"55875","2",4,23856.9877929688,5964.24694824219
"55877","2",2,18411.349609375,9205.6748046875
"55878","2",2,18471.2734375,9235.63671875
"55881","2",0.937890000081199,8849.87398440481,9435.94023141159
"55883","2",1.87578000016045,20110.36517688,10721.0681290768
"55884","2",0.937890000079255,10528.2556570815,11225.469571263
"55888","2",2,2124.15063476562,1062.07531738281
"55889","2",0.937890000094806,1358.33310468445,1448.28615780864
"55890","2",0.93789000009675,1460.03865642172,1556.72696827038
"55891","2",0.93789000009675,2564.0318038278,2733.8299838609
"55892","2",0.93789000009675,2974.40651052773,3171.38098308
"55897","2",0.93789000009675,8048.13873814937,8581.11157739089
"55899","2",19,198814.444335938,10463.9181229441
"55901","2",0.937890000094806,9996.67447005425,10658.6854205117
"55902","2",2,22330.48828125,11165.244140625
"55903","2",10,7953.93481445312,795.393481445313
"55904","2",3,2954.20660400391,984.735534667969
"55905","2",0.93789000009675,1326.08967724459,1413.90747007409
"55906","2",12,20188.4787597656,1682.37322998047
"55907","2",2,6175.64184570312,3087.82092285156
"55908","2",9,33095.994140625,3677.33268229167
"55909","2",0.93789000009675,3715.35710433775,3961.39963530316
"55916","2",0.937890000094806,8616.1904043585,9186.78139599264
"55917","2",0.937890000094806,8643.73289391138,9216.14783507409
"55919","2",2,18769.203125,9384.6015625
"55923","2",2,21074.94140625,10537.470703125
"55924","2",0.937890000094806,9949.31610092231,10608.1908325247
"55926","2",3,33590.0205078125,11196.6735026042
"55927","2",24,11142.9312133789,464.288800557454
"55928","2",2,1645.87731933594,822.938659667969
"55929","2",1.8757800001624,5336.27171622686,2844.82813323783
"55930","2",3,11689.7893066406,3896.59643554688
"55938","2",3,26213.1552734375,8737.71842447917
"55947","2",0.937890000081199,9918.89156391116,10575.7514879702
"55950","2",0.93789000009675,2445.10374231782,2607.026135331
"55951","2",0.937890000094806,2623.41213827361,2797.14266919193
"55952","2",0.93789000009675,3754.1649513473,4002.77745893445
"55958","2",0.937890000094806,7196.5086871269,7673.08392924484
"55963","2",0.937890000094806,8339.67172679454,8891.95078948654
"55964","2",0.93789000009675,8575.97665485444,9143.90456660138
"55965","2",18,169173.935546875,9398.55197482639
"55968","2",4,41220.45703125,10305.1142578125
"55974","2",0.93789000009675,10420.156649684,11110.2119103616
"55976","2",0.93789000009675,822.953949770739,877.452526080719
"55977","2",13,17303.2016601562,1331.01551231971
"55978","2",0.93789000009675,2540.45774803693,2708.69478059779
"55983","2",2,16485.71875,8242.859375
"55985","2",2,16647.36328125,8323.681640625
"55988","2",0.937890000094806,8130.95493930265,8669.41212560186
"55989","2",0.937890000094806,8141.16561717291,8680.29898639496
"55990","2",0.93789000009675,8151.88523225124,8691.72848778675
"55991","2",5,44244.390625,8848.878125
"55996","2",0.93789000009675,714.611716063204,761.935531874193
"55997","2",2.81367000025721,4144.36558963088,1472.93946669369
"55998","2",0.937890000094806,2329.9378957966,2484.23364740116
"56002","2",2.8136700002572,24933.8795703089,8861.69293770399
"56004","2",2,20891.1533203125,10445.5766601562
"56005","2",0.93789000009675,10303.2981914778,10985.6147207188
"56006","2",1.87578000017795,20715.9045649467,11043.8881761089
"56008","2",0.937890000079256,2451.39882338926,2613.73809634616
"56011","2",0.937890000079256,8122.5798397858,8660.48240102721
"56013","2",0.937890000081199,8511.37795338852,9075.02793787292
"56014","2",0.937890000079256,8549.34032277932,9115.50429374113
"56017","2",27,323179.71875,11969.619212963
"56018","2",7,7380.99298095703,1054.42756870815
"56023","2",9,91821.5869140625,10202.3985460069
"56024","2",1.87578000017795,540.228902205362,288.002272203623
"56025","2",1.87578000017795,2123.62024616203,1132.12649988835
"56031","2",2,20802.6435546875,10401.3217773438
"56032","2",1.87578000017795,19908.7763192277,10613.5987788222
"56033","2",1.87578000017795,20515.1056339964,10936.8399450097
"56034","2",1.87578000017795,20565.066576751,10963.4747010844
"56035","2",0.93789000009675,1494.81017597678,1593.80116625892
"56036","2",0.93789000009675,3192.45739220892,3403.87187397199
"56040","2",4,34421.0810546875,8605.27026367188
"56041","2",2,17291.322265625,8645.6611328125
"56048","2",0.937890000094806,234.633658725655,250.171831133648
"56049","2",3,2202.36596679688,734.121988932292
"56050","2",0.93789000009675,924.753008868654,985.993036255061
"56051","2",2,2872.17736816406,1436.08868408203
"56053","2",0.93789000009675,2362.79132964152,2519.2627380586
"56054","2",0.93789000009675,2723.78423553752,2904.16171966493
"56055","2",0.937890000094806,3160.59380852249,3369.89818443847
"56058","2",0.93789000009675,9475.2166171438,10102.6950027896
"56060","2",0.93789000009675,9711.31967594049,10354.4335422477
"56061","2",0.93789000009675,9869.02207388136,10522.5794846552
"56063","2",3,32424.12109375,10808.0403645833
"56064","2",0.93789000009675,10179.3585270816,10853.4673853347
"56066","2",2,1076.49829101562,538.249145507812
"56067","2",0.937890000081199,1251.45422970604,1334.32943052778
"56073","2",0.937890000081199,8456.64265280475,9016.6678950331
"56074","2",0.937890000081199,8495.50130982346,9058.09989347147
"56077","2",5,52422.451171875,10484.490234375
"56080","2",3,31698.224609375,10566.0748697917
"56081","2",0.937890000079255,9967.08609148518,10627.1376074411
"56082","2",2,21725.5078125,10862.75390625
"56087","2",0.937890000094806,425.479690312086,453.656281940395
"56089","2",4,3160.19812011719,790.049530029297
"56091","2",0.93789000009675,1065.64033773426,1136.21036328816
"56092","2",2,2508.29602050781,1254.14801025391
"56095","2",0.93789000009675,8441.77544358708,9000.81613271946
"56096","2",0.93789000009675,8491.35770791721,9053.68188917812
"56098","2",4,40161.1962890625,10040.2990722656
"56099","2",0.937890000094806,9483.07471543725,10111.0734888725
"56103","2",0.93789000009675,9967.5591598337,10627.6420036523
"56104","2",2,21307.0458984375,10653.5229492188
"56105","2",0.937890000094806,10029.8584514045,10694.0669485661
"56108","2",2,1108.06237792969,554.031188964844
"56109","2",0.937890000094806,3679.27806463437,3922.93132911371
"56114","2",6,51200.3056640625,8533.38427734375
"56116","2",0.937890000094806,8427.04648157767,8985.11177294333
"56117","2",0.937890000094806,8477.12827692559,9038.51014092131
"56121","2",0.93789000009675,9629.01033367399,10266.6734187172
"56122","2",0.93789000009675,9909.67269562354,10565.9221173072
"56123","2",0.937890000094806,9990.22547909578,10651.8093572657
"56124","2",3,10022.9104003906,3340.97013346354
"56127","2",0.9378900000812,8473.29795972901,9034.4261683091
"56129","2",2,20348.6005859375,10174.3002929688
"56133","2",0.937890000081199,9896.93933253599,10552.3455113917
"56136","2",7,2399.63220214844,342.80460030692
"56137","2",0.93789000009675,2103.88943123482,2243.21554875069
"56138","2",0.937890000094806,2234.09397547655,2382.04264386092
"56141","2",2,17933.3955078125,8966.69775390625
"56142","2",2,18068.5087890625,9034.25439453125
"56144","2",0.937890000094806,9335.00254505649,9953.19551771835
"56146","2",0.93789000009675,9442.52804985952,10067.8416966653
"56150","2",2,20419.7470703125,10209.8735351562
"56151","2",4,41249.486328125,10312.3715820312
"56152","2",0.937890000094806,9827.65464716471,10478.4725779903
"56153","2",2,21016.1982421875,10508.0991210938
"56157","2",5,5243.95416259766,1048.79083251953
"56158","2",0.937890000094806,2073.2513428474,2210.54851063326
"56160","2",0.93789000009675,6838.93666143845,7291.83236918291
"56162","2",0.937890000094806,8404.32319185293,8960.88367612767
"56163","2",4,36217.6982421875,9054.42456054688
"56164","2",2,19812.4501953125,9906.22509765625
"56165","2",4,40449.0703125,10112.267578125
"56168","2",0.93789000009675,9808.11310056793,10457.6369292307
"56171","2",105,912027.278320312,8685.97407924107
"56176","2",88,829086.96484375,9421.44278231534
"56177","2",2,4972.96606445312,2486.48303222656
"56180","2",7,65624.4091796875,9374.91559709821
"56184","2",2,20481.5771484375,10240.7885742188
"56185","2",0.93789000009675,576.338235451889,614.505150276083
"56187","2",0.93789000009675,2016.75868253133,2150.31473021707
"56188","2",2,5127.83203125,2563.916015625
"56192","2",2,18152.095703125,9076.0478515625
"56198","2",0.937890000081199,285.7308432339,304.65283051228
"56199","2",0.937890000081199,599.138852186473,638.81569494781
"56201","2",21,17376.5621948242,827.455342610677
"56203","2",0.937890000081199,1959.48160075061,2089.24458154045
"56207","2",5,42374.330078125,8474.866015625
"56209","2",0.937890000079255,8397.50211332415,8953.61088466081
"56210","2",0.937890000081199,8506.43367178956,9069.7562305314
"56212","2",0.937890000081199,8798.44001247291,9381.10014149972
"56213","2",4,40252.7099609375,10063.1774902344
"56214","2",1.8757800001624,18941.8354243937,10098.1114111216
"56216","2",0.93789000009675,925.28745123262,986.562871058621
"56218","2",0.937890000094806,2105.83253456091,2245.28733044179
"56223","2",59,510044.629882812,8644.82423530191
"56224","2",5,44905.462890625,8981.092578125
"56225","2",0.93789000009675,8669.66125213637,9243.7932499995
"56226","2",0.93789000009675,8880.8010404291,9468.91537335187
"56228","2",0.937890000094806,9178.0964643807,9785.89862718756
"56229","2",0.93789000009675,9529.52426630237,10160.5990737926
"56232","2",0.93789000009675,280.669174129705,299.255961893988
"56233","2",57,61689.4688110352,1082.27138264974
"56234","2",2,3827.89672851562,1913.94836425781
"56239","2",0.93789000009675,8436.41945261025,8995.10545132156
"56240","2",0.937890000094806,8611.39194161485,9181.66516408574
"56241","2",2,18636.77734375,9318.388671875
"56245","2",0.93789000009675,9494.96415356018,10123.7502826352
"56247","2",0.93789000009675,9718.23734679526,10361.809322834
"56250","2",0.937890000079255,528.069838989814,563.040270122498
"56251","2",0.937890000081199,2016.69086076339,2150.24241711586
"56254","2",0.937890000081199,6621.5374513571,7060.0363057329
"56256","2",28,241315.922851562,8618.42581612723
"56259","2",0.937890000081199,8423.82157856715,8981.67330693135
"56260","2",4,36859.21875,9214.8046875
"56261","2",0.937890000081199,8845.49442735227,9431.27064643663
"56264","2",0.937890000079256,9686.40699227543,10327.8710631917
"56265","2",0.93789000009675,1678.47813617538,1789.63219141076
"56266","2",0.93789000009675,1985.12338372274,2116.58444329075
"56267","2",0.937890000094806,2368.54996527046,2525.40272849805
"56268","2",0.93789000009675,2445.45217511088,2607.39764242994
"56270","2",0.93789000009675,8411.10911335031,8968.11898248478
"56271","2",3,28325.751953125,9441.91731770833
"56274","2",0.937890000094806,9612.86710997303,10249.4611404337
"56276","2",5,1490.94104003906,298.188208007812
"56277","2",5,2870.89886474609,574.179772949219
"56278","2",0.93789000009675,617.944137983107,658.866325389291
"56279","2",0.937890000094806,1646.35237755367,1755.378964897
"56280","2",0.937890000094806,1876.69571780773,2000.97635929376
"56281","2",4,9870.75219726562,2467.68804931641
"56282","2",0.93789000009675,3135.20958272385,3342.83293605906
"56286","2",3,27241.634765625,9080.544921875
"56287","2",0.93789000009675,8858.3352397919,9444.96181735396
"56288","2",2,18952.5546875,9476.27734375
"56291","2",0.93789000009675,9629.04459174459,10266.7099454641
"56293","2",0.937890000094806,1230.75427986004,1312.25866544651
"56294","2",0.93789000009675,1614.25661387999,1721.15771968298
"56297","2",0.93789000009675,8539.11086089662,9104.59740482972
"56298","2",7,64729.3759765625,9247.0537109375
"56299","2",0.937890000094806,8846.4602013796,9432.30037689426
"56304","2",69,561939.91015625,8144.05666893116
"56306","2",4,3232.94738769531,808.236846923828
"56308","2",5,3204.50811767578,640.901623535156
"56309","2",0.937890000081199,683.817178446216,729.101683978946
"56310","2",6,5829.06408691406,971.510681152344
"56311","2",0.937890000081199,1556.9571453435,1660.0637017227
"56319","2",3,27741.15234375,9247.05078125
"56321","2",2,20062.23828125,10031.119140625
"56323","2",5,50646.3447265625,10129.2689453125
"56324","2",3,30533.1630859375,10177.7210286458
"56325","2",0.937890000094806,342.366406615271,365.038977471413
"56326","2",0.93789000009675,809.429213457831,863.032139562563
"56327","2",0.937890000094806,1499.79265690916,1599.11360261604
"56328","2",0.937890000094806,1729.1821239122,1843.69395530116
"56329","2",0.93789000009675,1959.2234377449,2088.96932214096
"56331","2",0.937890000094806,6221.2927066938,6633.28610611577
"56333","2",0.93789000009675,6352.82307894619,6773.52682968243
"56337","2",0.93789000009675,1671.66634505785,1782.36930224803
"56338","2",0.93789000009675,1825.1159231514,1945.98078981877
"56342","2",2,13437.7807617188,6718.89038085938
"56344","2",0.93789000009675,9377.15007117615,9998.13418440204
"56346","2",0.937890000081199,359.74358144609,383.566923002639
"56347","2",0.937890000081199,516.518417630223,550.72387762478
"56348","2",0.937890000079255,1128.36710901285,1203.091096949
"56349","2",0.937890000081199,1410.58048905219,1503.99352688488
"56350","2",7,14054.9283447266,2007.84690638951
"56354","2",0.937890000081199,8644.6620958704,9217.13857181756
"56355","2",0.937890000081199,9290.68004158947,9905.93784002934
"56356","2",2,19828.4931640625,9914.24658203125
"56357","2",3,29792.8505859375,9930.9501953125
"56360","2",2,1900.12536621094,950.062683105469
"56361","2",2,2933.15173339844,1466.57586669922
"56362","2",2,3441.35510253906,1720.67755126953
"56365","2",4,39714.49609375,9928.6240234375
"56368","2",2,725.534423828125,362.767211914062
"56369","2",2,1793.77160644531,896.885803222656
"56370","2",0.93789000009675,3531.07911165475,3764.9181794139
"56371","2",0.93789000009675,5135.30052645477,5475.37613784668
"56373","2",2,13016.4975585938,6508.24877929688
"56375","2",2,18312.87890625,9156.439453125
"56379","2",0.937890000081199,1339.98413932869,1428.72206678041
"56380","2",0.937890000081199,1571.4900872833,1675.55906038794
"56381","2",0.937890000081199,3499.29444795939,3731.02863625418
"56386","2",0.937890000079256,6020.2147630936,6418.89215428768
