fid,DN,ZS_trackcount,ZS_tracksum,ZS_trackmean
"1373","2",2,190.160606384277,95.0803031921387
"1376","2",2,47.1284217834473,23.5642108917236
"1377","2",8,13.0842598676682,1.63553248345852
"1378","2",4,51.9023323059082,12.9755830764771
"1380","2",0.937890000081199,82.5404259579156,88.0065103058669
"1381","2",2,180.715103149414,90.357551574707
"1382","2",0.937890000081199,86.9476268731375,92.7055698062778
"1383","2",0.937890000081199,91.3674892734103,97.4181292747551
"1387","2",19,3111.20701599121,163.747737683748
"1389","2",0.93789000009675,13.5271948685237,14.4230078869892
"1390","2",0.937890000094806,8.75816337834691,9.33815626295365
"1392","2",3,61.1901245117188,20.3967081705729
"1393","2",1.87578000017795,4.68505442608028,2.49765666849835
"1394","2",1.87578000017795,18.8320226173899,10.0395689343118
"1400","2",2.81367000025915,43.0723654337071,15.3082505872188
"1401","2",0.937890000081199,24.3928555864994,26.0082265344418
"1402","2",1.87578000017795,123.023411930685,65.5852029123959
"1406","2",2,37.6552066802979,18.8276033401489
"1407","2",3,4.41421353816986,1.47140451272329
"1410","2",5,80.0042037963867,16.0008407592773
"1412","2",15,65.0095324516296,4.33396883010864
"1414","2",5,119.024848937988,23.8049697875977
"1415","2",0.93789000009675,28.342290322762,30.2192051518177
"1416","2",2,177.104393005371,88.5521965026855
"1419","2",0.937890000079255,0.242941320354163,0.259029652020635
"1420","2",0.937890000079255,7.90366949967949,8.42707513568926
"1421","2",3,60.648754119873,20.216251373291
"1422","2",2,127.094703674316,63.5473518371582
"1426","2",0.93789000009675,20.119532664229,21.451910844719
"1428","2",5,69.8904113769531,13.9780822753906
"1429","2",6,163.814903259277,27.3024838765462
"1430","2",2,123.458271026611,61.7291355133057
"1431","2",20,1833.52236938477,91.6761184692383
"1432","2",5,469.324363708496,93.8648727416992
"1433","2",5,487.026008605957,97.4052017211914
"1438","2",3,33,11
"1439","2",2,2.41421353816986,1.20710676908493
"1440","2",0.93789000009675,9.30442996480185,9.92059832586128
"1442","2",2,33.2554759979248,16.6277379989624
"1446","2",5,17.7575192451477,3.55150384902954
"1447","2",2,21.210636138916,10.605318069458
"1448","2",2,53.6005802154541,26.8002901077271
"1449","2",0.93789000009675,55.9090842551197,59.6115581244626
"1450","2",0.93789000009675,60.3490230834767,64.3455235446068
"1452","2",0.937890000094806,86.0701406505298,91.7699737088885
"1453","2",0.937890000081199,16.2328600916864,17.3078506970764
"1455","2",3,19.5391554832458,6.51305182774862
"1456","2",0.937890000079255,14.0657339325065,14.9972106870932
"1457","2",0.937890000079255,19.4417099413948,20.7292005882906
"1458","2",0.937890000081199,21.2413955803782,22.6480670212276
"1460","2",2,61.8541927337646,30.9270963668823
"1461","2",2,115.520748138428,57.7603740692139
"1463","2",2,131.213691711426,65.6068458557129
"1468","2",0.937890000094806,12.8274819958368,13.6769578463787
"1469","2",0.937890000094806,7.64348744250459,8.14966301136802
"1470","2",3,72.549991607666,24.1833305358887
"1471","2",0.93789000009675,27.2487078589801,29.0532022477787
"1472","2",0.93789000009675,52.8760567651533,56.3776740979207
"1475","2",0.937890000094806,93.6776719629527,99.8812994631389
"1476","2",0.93789000009675,15.686855926011,16.7256884329642
"1477","2",0.93789000009675,12.2088279269566,13.0173345762266
"1478","2",0.937890000096749,9.63768632806232,10.2759239645034
"1479","2",0.937890000094806,5.24775520236729,5.59527791301413
"1480","2",0.93789000009675,15.6199367392673,16.6543376490377
"1481","2",0.93789000009675,19.9958132819065,21.3199983791743
"1482","2",0.937890000096749,30.5931513578196,32.6191252222155
"1483","2",3,243.769714355469,81.2565714518229
"1486","2",2,41.4961414337158,20.7480707168579
"1487","2",2,28.7944574356079,14.397228717804
"1489","2",0.937890000081199,6.24407546113357,6.65757760568189
"1491","2",0.937890000079255,16.2572731420447,17.3338804557794
"1492","2",0.937890000079255,18.8856710722917,20.13633909168
"1493","2",0.937890000081199,51.6596139653604,55.0806746642867
"1494","2",3,187.044486999512,62.3481623331706
"1496","2",0.937890000079255,82.6167946770209,88.0879363998331
"1498","2",0.937890000094806,17.9356758778546,19.1234322532936
"1500","2",4,42.76344871521,10.6908621788025
"1501","2",0.937890000094806,5.60877044578768,5.98020071140616
"1502","2",3,3,1
"1503","2",0.937890000096749,2.90382526714486,3.09612562970638
"1504","2",2,37.8555774688721,18.927788734436
"1505","2",0.93789000009675,76.2143148082219,81.2614643512137
"1506","2",16,1511.39925384521,94.4624533653259
"1510","2",0.937890000094806,15.4891083589171,16.5148454054861
"1511","2",2,8,4
"1512","2",0.937890000094806,1.08915968835007,1.16128723863137
"1513","2",0.93789000009675,7.08381504988425,7.55292736797866
"1514","2",0.937890000094806,22.8656841204347,24.3799210121905
"1515","2",0.937890000094806,25.4875772498047,27.1754440789733
"1516","2",5,210.790828704834,42.1581657409668
"1517","2",0.937890000094806,18.3358182115589,19.5500732598764
"1520","2",0.93789000009675,13.9043818536393,14.8251733702299
"1521","2",3,82.4123821258545,27.4707940419515
"1522","2",10,322.426568984985,32.2426568984985
"1523","2",0.937890000094806,57.2105578322901,60.9992193396955
"1524","2",2,135.151596069336,67.575798034668
"1526","2",7,556.643661499023,79.5205230712891
"1529","2",25,647.103530883789,25.8841412353516
"1530","2",0.937890000081199,16.7965034716628,17.9088202989781
"1531","2",0.937890000079255,12.8258296089648,13.6751960335231
"1532","2",2,42.9645900726318,21.4822950363159
"1533","2",0.937890000079255,40.2679167523843,42.9345837454088
"1534","2",0.937890000081199,65.8881671309534,70.2514869816812
"1539","2",2,13.708203792572,6.85410189628601
"1540","2",0.937890000094806,27.6271988139077,29.4567580538389
"1541","2",0.93789000009675,40.9533476621562,43.6654060262201
"1543","2",0.93789000009675,15.357595297952,16.3746231395663
"1544","2",9,168.704259872437,18.7449177636041
"1545","2",0.937890000094806,24.809793909027,26.4527758122158
"1546","2",2,82.5533828735352,41.2766914367676
"1548","2",0.93789000009675,55.7101079189216,59.3994049549251
"1549","2",0.93789000009675,60.1601172769695,64.1441078066336
"1550","2",0.937890000094806,64.6523234481921,68.9338018761867
"1555","2",0.937890000079255,14.6037787905218,15.5708865531008
"1557","2",0.937890000079255,54.6429359522464,58.2615615345391
"1558","2",2,154.275947570801,77.1379737854004
"1559","2",0.937890000081199,78.5861722414512,83.7903935798948
"1560","2",0.937890000081199,107.016591859768,114.103564224486
"1563","2",5,27.3151359558105,5.46302719116211
"1565","2",39,872.882736206055,22.3816086206681
"1567","2",2,123.798107147217,61.8990535736084
"1568","2",3,201.515686035156,67.1718953450521
"1570","2",3,40.5298595428467,13.5099531809489
"1571","2",0.93789000009675,6.58357578873339,7.01956070333861
"1572","2",0.937890000094806,11.9909277564164,12.7850043770637
"1573","2",2,33.7924404144287,16.8962202072144
"1575","2",0.93789000009675,18.2597732576204,19.4689923719592
"1577","2",0.937890000094806,36.741792840291,39.1749489136008
"1578","2",2,111.633197784424,55.8165988922119
"1579","2",2,21.095235824585,10.5476179122925
"1580","2",0.937890000094806,7.16300914220694,7.63736594001735
"1581","2",0.93789000009675,1.06572763069848,1.13630343706462
"1582","2",2,17,8.5
"1583","2",0.93789000009675,28.6070714341891,30.5015208939621
"1584","2",0.93789000009675,40.0571353060926,42.7098436937812
"1585","2",4,187.307754516602,46.8269386291504
"1586","2",0.93789000009675,48.066897092127,51.2500368776387
"1587","2",0.93789000009675,68.4643480530744,72.9982706351617
"1593","2",0.937890000081199,2.84271084569513,3.03096402077964
"1594","2",2,19.3356904983521,9.66784524917603
"1595","2",3,44.4022159576416,14.8007386525472
"1596","2",0.937890000081199,16.0249004218545,17.0861192895405
"1597","2",4,149.063747406006,37.2659368515015
"1598","2",3,155.436225891113,51.8120752970378
"1599","2",0.937890000081199,56.7903687760962,60.5512040550379
"1602","2",0.93789000009675,5.46761116176123,5.82969341948119
"1603","2",0.937890000094806,44.1882624861048,47.1145469955304
"1604","2",4,218.860771179199,54.7151927947998
"1605","2",0.937890000094806,55.6906935496683,59.378704905734
"1607","2",2,129.761100769043,64.8805503845215
"1608","2",0.93789000009675,84.9298838915877,90.5542055921554
"1610","2",0.93789000009675,12.0990020994319,12.9002357399949
"1611","2",0.93789000009675,65.1823665222089,69.4989460549584
"1612","2",2,161.805549621582,80.902774810791
"1616","2",230,38014.1621551514,165.278965891962
"1617","2",0.937890000094806,13.6798985915587,14.5858241266842
"1619","2",0.93789000009675,56.1116109964239,59.8274968180016
"1620","2",3,203.183692932129,67.727897644043
"1626","2",2,104.293155670166,52.146577835083
"1627","2",0.937890000079255,55.018675682086,58.6621839207548
"1629","2",0.937890000081199,58.5596339262689,62.4376354595944
"1630","2",6,438.562477111816,73.0937461853027
"1631","2",1.8757800001624,203.165562613554,108.309909795373
"1632","2",0.937890000081199,109.141808725276,116.369519576738
"1634","2",3,192.398567199707,64.1328557332357
"1635","2",0.937890000094806,65.5349660746436,69.8748958492137
"1640","2",0.93789000009675,163.887575653201,174.740721871749
"1641","2",3,233.455902099609,77.8186340332031
"1642","2",5,298.960201263428,59.7920402526855
"1649","2",6,683.011825561523,113.835304260254
"1651","2",0.93789000009675,165.456779730156,176.41384353505
"1652","2",0.93789000009675,168.114782353311,179.24786737887
"1654","2",0.937890000079255,50.0109539879077,53.322835283116
"1655","2",7,554.320709228516,79.1886727469308
"1657","2",0.937890000079255,109.439291933744,116.686703050993
"1659","2",7,1131.12936401367,161.58990914481
"1660","2",7,1165.77125549316,166.538750784738
"1661","2",0.937890000079255,161.717086142636,172.42649578199
"1662","2",0.937890000079255,166.1488556329,177.15175086509
"1663","2",3,540.115158081055,180.038386027018
"1664","2",2,99.4684410095215,49.7342205047607
"1665","2",0.937890000094806,62.3283795683593,66.4559591871743
"1668","2",0.937890000094806,149.131365040643,159.007308986735
"1671","2",0.93789000009675,163.297058537469,174.111098871534
"1672","2",2,115.952793121338,57.9763965606689
"1673","2",2,129.541763305664,64.770881652832
"1675","2",4,421.547508239746,105.386877059937
"1676","2",2,240.684539794922,120.342269897461
"1678","2",5,827.505157470703,165.501031494141
"1679","2",0.93789000009675,159.558330691267,170.124780810977
"1682","2",3,20.1549286842346,6.71830956141154
"1683","2",0.93789000009675,43.2760684825631,46.1419446609932
"1684","2",0.937890000094806,64.5109841522594,68.783102651418
"1685","2",2,164.149436950684,82.0747184753418
"1687","2",1.87578000017795,201.50681778637,107.425613753881
"1690","2",0.937890000094806,151.384637305405,161.40979996599
"1692","2",0.937890000094806,165.596200184223,176.562496846627
"1695","2",2.81367000024165,5.26520256782255,1.87129356583051
"1696","2",0.937890000081199,41.3366899688056,44.0741344563082
"1697","2",0.937890000081199,45.7777898051958,48.8093377701356
"1698","2",0.937890000081199,47.5432579139312,50.6917206813326
"1701","2",2.81367000025526,295.557050516085,105.043253291705
"1702","2",2,239.852119445801,119.9260597229
"1703","2",311,39361.8720092773,126.565504852982
"1706","2",1.87578000017406,346.54374125616,184.746474119568
"1707","2",2,376.490447998047,188.245223999023
"1708","2",2,19.8488578796387,9.92442893981934
"1709","2",2,3,1.5
"1710","2",0.937890000094806,64.1009769134453,68.3459434549528
"1711","2",0.937890000094806,78.3471435235383,83.5355356338362
"1712","2",0.937890000094806,81.0195831810164,86.3849525774095
"1714","2",2,220.293098449707,110.146549224854
"1715","2",0.937890000094806,116.462950172667,124.175489834516
"1716","2",2,363.601348876953,181.800674438477
"1717","2",0.937890000094806,11.725373668965,12.5018644700122
"1718","2",0.937890000094806,48.8653810359367,52.1013989177805
"1720","2",7,789.875175476074,112.839310782296
"1721","2",0.937890000094806,110.915779759593,118.260968502043
"1724","2",54,1975.44921684265,36.5823929044935
"1725","2",29,2171.02055358887,74.8627777099609
"1726","2",3,348.899360656738,116.299786885579
"1727","2",2,123.003868103027,61.5019340515137
"1730","2",21,717.382120132446,34.1610533396403
"1731","2",0.937890000079255,1.87426363491022,1.99838321631731
"1733","2",3,158.623908996582,52.874636332194
"1734","2",0.937890000081199,60.177271162585,64.1623976770997
"1735","2",2,133.555374145508,66.7776870727539
"1736","2",4,332.582328796387,83.1455821990967
"1737","2",0.937890000081199,111.629977808465,119.022462974123
"1738","2",0.937890000081199,194.059413046856,206.910632408976
"1739","2",2,422.522262573242,211.261131286621
"1740","2",0.93789000009675,6.69040515666364,7.13346464507936
"1741","2",0.93789000009675,2.72292371126183,2.90324420878882
"1742","2",0.937890000094806,8.56822035564683,9.13563462109705
"1744","2",6,265.16312789917,44.1938546498617
"1746","2",0.93789000009675,53.7427937187532,57.301809074848
"1748","2",2,143.02806854248,71.5140342712402
"1749","2",0.93789000009675,69.8116327124353,74.4347766851484
"1750","2",16,1728.27863311768,108.017414569855
"1751","2",0.93789000009675,106.119064053887,113.146599327149
"1755","2",0.93789000009675,10.1392104324154,10.8106605586683
"1756","2",0.937890000096749,50.0051936535192,53.3166934804303
"1757","2",0.93789000009675,51.7844404453853,55.2137675420821
"1758","2",2,146.536849975586,73.268424987793
"1760","2",0.93789000009675,97.0365661059677,103.462630048255
"1763","2",0.93789000009675,106.810660986961,113.883995965351
"1765","2",0.937890000094806,164.37460055475,175.259999081059
"1768","2",0.93789000009675,193.641266497323,206.464794887831
"1769","2",3,627.285049438477,209.095016479492
"1771","2",2.8136700002747,42.8988808025725,15.2465928123711
"1772","2",2,125.387214660645,62.6936073303223
"1773","2",3,248.939178466797,82.979726155599
"1775","2",0.937890000081199,95.9760357194999,102.331868034834
"1778","2",2,314.588531494141,157.29426574707
"1779","2",8,1289.9623260498,161.245290756226
"1781","2",0.937890000081199,173.983531006901,185.505262868607
"1782","2",2,404.37353515625,202.186767578125
"1786","2",79,1651.88916397095,20.9099894173538
"1787","2",0.93789000009675,9.13328497314249,9.73811957926871
"1789","2",2,278.289489746094,139.144744873047
"1790","2",0.93789000009675,165.771029226824,176.748903613135
"1791","2",2,361.051193237305,180.525596618652
"1793","2",3,583.365615844727,194.455205281576
"1794","2",2,410.975723266602,205.487861633301
"1797","2",0.93789000009675,5.82443662882682,6.21014898146477
"1800","2",3,210.780578613281,70.2601928710938
"1802","2",0.937890000094806,129.266067239685,137.826469230526
"1807","2",0.93789000009675,5.34513304293599,5.69910441777245
"1808","2",7,43.1549286842346,6.16498981203352
"1809","2",16,927.737586975098,57.9835991859436
"1810","2",3,186.760478973389,62.2534929911296
"1811","2",0.937890000094806,59.8970053273979,63.8635717635792
"1812","2",0.937890000096749,78.5008901076307,83.6994637958959
"1813","2",0.93789000009675,130.829289690405,139.493213145368
"1814","2",2,354.344390869141,177.17219543457
"1815","2",0.93789000009675,179.563695093762,191.454962815723
"1816","2",0.937890000079255,23.8699131042462,25.4506531706588
"1818","2",0.937890000081199,9.23796352780884,9.84973027434886
"1819","2",0.937890000081199,132.376674312455,141.143070403773
"1821","2",0.937890000081199,154.558215654912,164.79354257059
"1823","2",15,782.508895874023,52.1672597249349
"1827","2",2,164.578155517578,82.2890777587891
"1828","2",7,1214.7833404541,173.540477207729
"1829","2",11,2001.8391418457,181.985376531428
"1833","2",3,54.4293422698975,18.1431140899658
"1834","2",0.937890000094806,4.55260519707194,4.85409290706985
"1835","2",0.93789000009675,1.2522198261542,1.33514572713754
"1837","2",3,237.170318603516,79.0567728678385
"1838","2",1484,162924.536643982,109.787423614543
"1839","2",0.93789000009675,110.018053123498,117.303791608983
"1840","2",0.937890000094806,124.227648595637,132.454390795381
"1841","2",11,1771.54870605469,161.049882368608
"1843","2",0.93789000009675,160.575610132325,171.209427668234
"1845","2",0.93789000009675,166.750347600656,177.793075502942
"1846","2",0.937890000094806,19.8647317134212,21.1802361805896
"1848","2",3,25.3638544082642,8.45461813608805
"1849","2",0.93789000009675,5.55353935534238,5.92131204594302
"1851","2",2,4,2
"1852","2",2,122.580413818359,61.2902069091797
"1853","2",2,230.056434631348,115.028217315674
"1855","2",3,411.871994018555,137.290664672852
"1857","2",0.93789000009675,152.420510369426,162.514271773559
"1858","2",4,686.953247070312,171.738311767578
"1859","2",0.937890000081199,163.688095505853,174.528031530011
"1863","2",2,34.7269248962402,17.3634624481201
"1865","2",2,125.769519805908,62.8847599029541
"1866","2",2,183.41495513916,91.7074775695801
"1867","2",2,188.090293884277,94.0451469421387
"1869","2",0.937890000094806,90.804578733098,96.8179410420402
"1870","2",11,1222.62105560303,111.147368691184
"1871","2",2,233.079254150391,116.539627075195
"1872","2",85,10875.6679763794,127.949035016228
"1873","2",3,475.153305053711,158.384435017904
"1875","2",0.93789000009675,18.5361592409842,19.7636814968409
"1878","2",0.93789000009675,3.66368192000942,3.90630235915884
"1879","2",0.93789000009675,0.889095200916138,0.947973857088168
"1881","2",0.93789000009675,64.9870690246665,69.290715348242
"1882","2",5,390.250022888184,78.0500045776367
"1883","2",3,298.688148498535,99.5627161661784
"1886","2",0.937890000094806,251.997480571496,268.685539398035
"1887","2",9,215.434474945068,23.9371638827854
"1890","2",0.93789000009675,16.1237735518143,17.1915401061436
"1892","2",2,99.4684410095215,49.7342205047607
"1893","2",3,242.437080383301,80.8123601277669
"1894","2",0.937890000094806,100.21316139049,106.849589376537
"1896","2",12,1613.52206420898,134.460172017415
"1897","2",3,413.020858764648,137.673619588216
"1898","2",4,1084.52578735352,271.131446838379
"1899","2",4,76.382194519043,19.0955486297607
"1900","2",0.937890000081199,99.1037585693038,105.666718443233
"1901","2",0.937890000081199,100.863552211864,107.543051107413
"1902","2",4,472.808723449707,118.202180862427
"1903","2",0.937890000081199,121.247537640391,129.276927603337
"1905","2",0.937890000081199,246.267717567389,262.576333627683
"1906","2",0.937890000081199,248.045270452069,264.471601606365
"1908","2",3,66.4123573303223,22.1374524434408
"1909","2",4,375.479393005371,93.8698482513428
"1910","2",0.937890000094806,122.849016892335,130.984461802468
"1912","2",2,537.163879394531,268.581939697266
"1914","2",251,37778.2867431641,150.511102562407
"1915","2",20,119.080846786499,5.95404233932495
"1916","2",9,905.165428161621,100.573936462402
"1918","2",3,3,1
"1919","2",7,523.905120849609,74.8435886928013
"1921","2",2,196.219108581543,98.1095542907715
"1922","2",2,227.345443725586,113.672721862793
"1923","2",7,843.519714355469,120.502816336496
"1925","2",31,8583.15972900391,276.876120290449
"1926","2",2,49.6292724609375,24.8146362304688
"1927","2",6,105.702739715576,17.6171232859294
"1929","2",0.93789000009675,14.1317933477154,15.0676447624536
"1930","2",0.937890000094806,48.221578201215,51.4149614521325
"1931","2",0.937890000094806,99.5563959666222,106.149330898675
"1933","2",0.93789000009675,127.968199661671,136.442652814798
"1934","2",0.937890000094806,142.125797522733,151.537810946237
"1935","2",5,768.635070800781,153.727014160156
"1937","2",2,409.70361328125,204.851806640625
"1938","2",0.937890000094806,241.459744944303,257.44996206367
"1939","2",4,1049.6227722168,262.405693054199
"1940","2",2,532.853698730469,266.426849365234
"1941","2",0.937890000094806,253.952383093519,270.769901659948
"1946","2",9,556.481414794922,61.8312683105469
"1948","2",2,157.508834838867,78.7544174194336
"1949","2",4,434.63843536377,108.659608840942
"1950","2",4,505.187774658203,126.296943664551
"1951","2",0.937890000081199,121.585622303105,129.637401286482
"1952","2",9,1239.61177062988,137.734641181098
"1953","2",2,353.409042358398,176.704521179199
"1956","2",3,606.601379394531,202.200459798177
"1959","2",4,95.1929569244385,23.7982392311096
"1961","2",0.937890000094806,0.908401370477188,0.968558541391169
"1962","2",6,304.454883575439,50.7424805959066
"1963","2",6,848.273422241211,141.378903706868
"1964","2",3,492.351974487305,164.117324829102
"1965","2",0.93789000009675,158.59596332472,169.098682477007
"1967","2",0.93789000009675,179.853586100428,191.764051308655
"1969","2",12,2533.97891235352,211.164909362793
"1971","2",0.93789000009675,222.418847647214,237.148117182473
"1974","2",15,4011.6301574707,267.442010498047
"1977","2",5,1392.18618774414,278.437237548828
"1982","2",0.93789000009675,70.686545387103,75.3676288048824
"1983","2",0.93789000009675,77.7351894916851,82.8830560979072
"1984","2",0.93789000009675,108.770751540926,115.973889826851
"1986","2",2,338.865676879883,169.432838439941
"1987","2",2,381.845458984375,190.922729492188
"1990","2",4,815.400772094727,203.850193023682
"1994","2",0.93789000009675,229.359222482863,244.548105278021
"1995","2",11,2742.9214630127,249.356496637518
"1996","2",6,1521.87380981445,253.645634969076
"2001","2",0.937890000081199,18.4004879237562,19.6190256023235
"2002","2",0.937890000081199,12.1496201784696,12.9542059062553
"2003","2",0.937890000081199,5.30497792589947,5.65629010378636
"2006","2",0.937890000081199,0.96996357603125,1.03419758814709
"2007","2",0.937890000079255,49.1049071880877,52.3567872393757
"2008","2",12,720.372615814209,60.0310513178507
"2010","2",4,716.741592407227,179.185398101807
"2012","2",0.937890000081199,169.714584661069,180.953613586215
"2013","2",0.937890000079255,181.26105847851,193.264730899352
"2017","2",13,2755.17874145508,211.936826265775
"2018","2",0.937890000081199,201.628301041691,214.980755764786
"2019","2",11,2631.51983642578,239.229076038707
"2022","2",0.937890000081199,238.975666621749,254.801380333578
"2026","2",0.937890000094806,1.87729636543792,2.00161678368269
"2029","2",0.93789000009675,99.518937612332,106.109391935159
"2030","2",5,540.393272399902,108.07865447998
"2031","2",2,259.123611450195,129.561805725098
"2032","2",9,1343.66633605957,149.296259562174
"2033","2",2,306.812545776367,153.406272888184
"2034","2",3,471.497131347656,157.165710449219
"2035","2",0.937890000094806,160.62779092634,171.26506403747
"2036","2",0.93789000009675,179.302708904877,191.176693307723
"2037","2",0.93789000009675,187.250582399098,199.650899764132
"2041","2",0.937890000094806,228.117863878218,243.224540036847
"2044","2",0.93789000009675,246.753111960783,263.093872346787
"2051","2",0.937890000094806,4.69830883787627,5.00944549723458
"2053","2",2,3,1.5
"2054","2",2,102.591571807861,51.2957859039307
"2055","2",0.93789000009675,58.5848631188121,62.4645354068906
"2057","2",0.93789000009675,117.886485859528,125.693296492517
"2058","2",0.93789000009675,126.758872458157,135.153240193499
"2059","2",0.93789000009675,157.773963131663,168.222246868383
"2060","2",0.93789000009675,167.563518368569,178.660096974362
"2062","2",0.93789000009675,177.331090699383,189.074508397669
"2063","2",0.93789000009675,179.98097621894,191.899877597984
"2065","2",0.93789000009675,184.392670302025,196.603727817766
"2068","2",2,432.468551635742,216.234275817871
"2073","2",0.93789000009675,243.895840286784,260.047383234308
"2074","2",2,523.249420166016,261.624710083008
"2081","2",0.93789000009675,1.73380015305028,1.84861780472276
"2082","2",2,33.9566707611084,16.9783353805542
"2083","2",0.93789000009675,52.1573352827782,55.6113566381962
"2084","2",0.93789000009675,65.4065771827172,69.738004644436
"2085","2",0.93789000009675,116.805976026064,124.541231929133
"2086","2",0.93789000009675,159.355431154529,169.908444634329
"2087","2",0.937890000094806,175.358188687349,186.970954663791
"2088","2",0.937890000094806,178.004094540912,189.792080652228
"2089","2",0.937890000094806,183.302049990949,195.440883229825
"2090","2",0.93789000009675,189.49346401346,202.042311991718
"2091","2",8,1745.82411193848,218.22801399231
"2093","2",2,490.881896972656,245.440948486328
"2102","2",25,6409.37857055664,256.375142822266
"2103","2",26,7096.40759277344,272.938753568209
"2104","2",7,105.312651634216,15.0446645191738
"2105","2",4,322.054756164551,80.5136890411377
"2106","2",8,709.252212524414,88.6565265655518
"2107","2",2,266.919403076172,133.459701538086
"2108","2",17,2460.99937438965,144.764669081744
"2109","2",176,33333.4376220703,189.394531943581
"2112","2",2,481.865081787109,240.932540893555
"2114","2",0.937890000081199,14.7370286384377,15.7129606213542
"2115","2",2,39.4591331481934,19.7295665740967
"2116","2",0.937890000081199,49.3081200806889,52.573457523185
"2118","2",0.937890000079255,63.4250699351489,67.6252758103714
"2119","2",0.937890000081199,67.8360772642243,72.3283937970885
"2121","2",0.937890000079255,118.394886103226,126.235364587767
"2122","2",4,684.030578613281,171.00764465332
"2123","2",50,8695.88539123535,173.917707824707
"2125","2",0.937890000081199,188.410520797152,200.887652902622
"2127","2",2,428.515991210938,214.257995605469
"2128","2",0.937890000081199,228.462549382329,243.592051693215
"2133","2",2,528.229064941406,264.114532470703
"2139","2",0.937890000094806,10.6426291328208,11.3474172149666
"2140","2",3,13,4.33333333333333
"2142","2",2,27.2950820922852,13.6475410461426
"2143","2",0.937890000094806,48.2233633739082,51.4168648445271
"2144","2",8,522.204467773438,65.2755584716797
"2145","2",7,729.344108581543,104.192015511649
"2146","2",2,224.198677062988,112.099338531494
"2147","2",0.93789000009675,114.657459854089,122.250434317736
"2149","2",15,2287.46127319336,152.497418212891
"2150","2",2,337.515975952148,168.757987976074
"2151","2",4,693.672546386719,173.41813659668
"2155","2",2,376.490447998047,188.245223999023
"2156","2",0.93789000009675,179.358376793827,191.236047697838
"2158","2",0.937890000094806,182.899254125532,195.011412966386
"2160","2",0.937890000094806,189.991013904314,202.572811187995
"2163","2",0.93789000009675,204.239735540956,217.765127594801
"2164","2",13,3082.61306762695,237.12408212515
"2165","2",5,1224.7407989502,244.948159790039
"2166","2",2,518.032775878906,259.016387939453
"2167","2",2,550.513427734375,275.256713867188
"2169","2",0.937890000094806,21.3302562437109,22.7428123144022
"2170","2",3,158.661338806152,52.8871129353841
"2171","2",9,551.565982818604,61.2851092020671
"2177","2",2,395.592010498047,197.796005249023
"2178","2",0.93789000009675,194.276161242878,207.141734342873
"2183","2",2,480.526733398438,240.263366699219
"2186","2",6,1500.95610046387,250.159350077311
"2187","2",7,1877.18060302734,268.168657575335
"2188","2",0.93789000009675,253.771253652424,270.576777261988
"2191","2",3,53.2557697296143,17.7519232432048
"2192","2",5,8,1.6
"2193","2",0.937890000079255,11.5120733202268,12.2744387073687
"2194","2",28,2096.65703582764,74.8806084224156
"2196","2",3,303.490623474121,101.16354115804
"2197","2",2,217.497222900391,108.748611450195
"2198","2",17,2005.50212097168,117.970712998334
"2199","2",0.937890000079255,117.850038257378,125.654435218863
"2200","2",8,1065.24183654785,133.155229568481
"2201","2",0.937890000079255,134.617210437583,143.531981816852
"2202","2",0.937890000079255,194.986770785668,207.89940266896
"2203","2",3,650.738357543945,216.912785847982
"2207","2",2,468.386535644531,234.193267822266
"2209","2",3,759.056274414062,253.018758138021
"2212","2",0.93789000009675,20.0715055221097,21.4007031955124
"2215","2",0.93789000009675,13.8164788695221,14.7314491764459
"2216","2",0.93789000009675,10.2165428198889,10.8931141379426
"2217","2",0.93789000009675,22.7675333214798,24.2752703612696
"2218","2",0.937890000094806,28.165090852316,30.0302709800392
"2219","2",0.93789000009675,29.9397825755549,31.9224883221555
"2220","2",3,207.152557373047,69.0508524576823
"2221","2",3,242.333251953125,80.7777506510417
"2225","2",0.93789000009675,126.454083740212,134.8282674164
"2226","2",0.937890000094806,132.648804110166,141.433221483071
"2228","2",1.8757800001935,313.036287104781,166.883263001252
"2229","2",0.93789000009675,161.035790520108,171.70008263602
"2230","2",10,1764.93948364258,176.493948364258
"2231","2",9,1671.35639953613,185.706266615126
"2232","2",3,593.644012451172,197.881337483724
"2236","2",0.937890000094806,229.413899804947,244.60640350335
"2237","2",2,494.494735717773,247.247367858887
"2238","2",0.93789000009675,234.729243164837,250.273745471882
"2240","2",2,515.801696777344,257.900848388672
"2241","2",0.937890000094806,244.488735660046,260.67954198822
"2244","2",0.937890000094806,256.034228397964,272.989613251109
"2249","2",0.93789000009675,4.18481387953036,4.46194530179303
"2250","2",2.81367000028831,22.5012021947182,7.99710065231977
"2251","2",0.937890000094806,10.9972433343419,11.725515074508
"2252","2",0.93789000009675,21.7526342627304,23.1931615226588
"2253","2",4,135.159896850586,33.7899742126465
"2255","2",2,126.921352386475,63.4606761932373
"2257","2",0.937890000094806,62.4843934692274,66.622304814969
"2258","2",1.8757800001935,137.229865098335,73.1588273060692
"2259","2",11,1066.33165740967,96.9392415826971
"2261","2",0.93789000009675,96.1218712318981,102.487361227844
"2262","2",1.87578000019156,210.9464788712,112.458006189243
"2263","2",1.87578000019156,242.776282063168,129.42684218745
"2264","2",2,283.785049438477,141.892524719238
"2265","2",1.8757800001935,276.518547193287,147.415233750633
