fid,DN,ZS_count,ZS_sum,ZS_mean,ZS_track_count,ZS_track_sum,ZS_track_mean
"4733","2",14,84.2379398345947,6.01699570247105,14,97461.3935546875,6961.52811104911
"4735","2",5,146.927585601807,29.3855171203613,5,33941.1489257812,6788.22978515625
"4736","2",2,252.835578918457,126.417789459229,2,13376.1401367188,6688.07006835938
"4747","2",3,437.96955871582,145.989852905273,3,20016.4125976562,6672.13753255208
"4751","2",2,93.8171424865723,46.9085712432861,2,13502.2973632812,6751.14868164062
"4753","2",3,116.781856536865,38.9272855122884,3,20400.8393554688,6800.27978515625
"4756","2",1.01923475768349,72.3038556745697,70.9393543827933,1.01923475768349,7034.87829292194,6902.1177308658
"4760","2",1.01923475768349,10.3569259173437,10.1614724569272,1.01923475768349,7095.82914649412,6961.91833432119
"4766","2",1.01923475768349,130.850688007084,128.381304719709,1.01923475768349,6813.94348183617,6685.35234936732
"4767","2",5,160.599153518677,32.1198307037354,5,33822.3745117188,6764.47490234375
"4770","2",2,143.547828674316,71.7739143371582,2,13799.9560546875,6899.97802734375
"4772","2",1.01923475768349,11.7573933560869,11.5355106048473,1.01923475768349,7095.87104656742,6961.95944366619
"4777","2",31,4434.72398376465,143.055612379505,31,206946.721679688,6675.70069934476
"4779","2",1.01923475768349,129.498631774601,127.054764173197,1.01923475768349,6813.92378440387,6685.33302366031
"4790","2",1.01923475768349,74.9062842916067,73.4926705814595,1.01923475768349,7030.5136324265,6897.83543921264
"4794","2",1.01923475768349,230.8066156306,226.450887678885,1.01923475768349,6737.51178005069,6610.36304861074
"4799","2",3,371.080726623535,123.693575541178,3,20056.6323242188,6685.54410807292
"4803","2",6,286.843257904053,47.8072096506755,6,40478.6079101562,6746.43465169271
"4805","2",1.01923475768349,73.764180482988,72.3721202862416,1.01923475768349,7030.53963928693,6897.86095527773
"4807","2",4,267.918426513672,66.979606628418,4,27605.9272460938,6901.48181152344
"4810","2",2,20,10,2,13915.7514648438,6957.87573242188
"4811","2",1.01923475768349,229.53403285568,225.202320785609,1.01923475768349,6737.47613921334,6610.32808037887
"4816","2",1.01923475768349,50.1163962728435,49.1706114759543,1.01923475768349,6873.75398673696,6744.03412454218
"4818","2",1.01923475768349,14.1644644489191,13.8971560203775,1.01923475768349,7094.5320303316,6960.64569702861
"4820","2",1.01923475768349,219.358289288877,215.218611448684,1.01923475768349,6743.83096638368,6616.56298075136
"4824","2",2,133.540283203125,66.7701416015625,2,13800.1879882812,6900.09399414062
"4826","2",5,713.731307983398,142.74626159668,5,33343.0834960938,6668.61669921875
"4840","2",1.01923475768552,9.01997472886373,8.84975189557538,1.01923475768552,7088.66764494639,6954.89198292585
"4847","2",1.01923475768349,238.419492534962,233.920096167873,1.01923475768349,6727.40203742,6600.44409465585
"4860","2",2,272.281280517578,136.140640258789,2,13340.8657226562,6670.43286132812
"4865","2",5,358.069915771484,71.6139831542969,5,34465.455078125,6893.091015625
"4872","2",1.01923475768349,248.930705846296,244.232944343523,1.01923475768349,6718.11541088604,6591.33272314506
"4874","2",1.01923475768349,136.867473034629,134.284542400909,1.01923475768349,6799.39383917213,6671.07728412415
"4876","2",1.01923475768349,77.4330340298175,75.9717360952314,1.01923475768349,7022.577638242,6890.04921123652
"4877","2",1.01923475768349,75.3754138643786,73.9529468517058,1.01923475768349,7024.05918830785,6891.50280183936
"4879","2",1.01923475768349,15.2151294774869,14.927993146611,1.01923475768349,7095.51903404265,6961.61407423867
"4882","2",1.01923475768349,138.485952354488,135.872478161202,1.01923475768349,6797.22138300642,6668.94582603823
"4885","2",3,291.518493652344,97.1728312174479,3,20091.8725585938,6697.29085286458
"4889","2",1.01923475768349,14.1910551974695,13.9232449545999,1.01923475768349,7095.55978187229,6961.65405308489
"4893","2",2,266.580383300781,133.290191650391,2,13339.3549804688,6669.67749023438
"4898","2",1.01923475768349,13.3231034660595,13.0716730033227,1.01923475768349,7097.8456197544,6963.89675317423
"4902","2",4,546.329574584961,136.58239364624,4,26663.2504882812,6665.81262207031
"4903","2",1.01923475768349,133.932716976648,131.405170366295,1.01923475768349,6798.61754647273,6670.31564143727
"4910","2",1.01923475768349,12.8144638123196,12.5726322770273,1.01923475768349,7098.63623840371,6964.67245145508
"4911","2",2,26.9431352615356,13.4715676307678,2,13932.4848632812,6966.24243164062
"4919","2",29,3715.45962524414,128.119297422212,29,193531.965332031,6673.51604593211
"4920","2",2,115.95618057251,57.9780902862549,2,13448.6044921875,6724.30224609375
"4925","2",11,1739.95550537109,158.177773215554,11,73124.9360351562,6647.72145774148
"4927","2",14,1452.16683197021,103.726202283587,14,93660.791015625,6690.05650111607
"4931","2",49,758.665344238281,15.4829662089445,49,341634.42578125,6972.13113839286
"4935","2",1.01923475768349,166.833744778725,163.685297740339,1.01923475768349,6771.31409459305,6643.52745385453
"4936","2",3,483.267440795898,161.089146931966,3,19933.861328125,6644.62044270833
"4938","2",2,204.024230957031,102.012115478516,2,13378.3520507812,6689.17602539062
"4948","2",1.01923475768349,72.3158240567491,70.9510969004902,1.01923475768349,7021.2875699584,6888.78348881696
"4951","2",1.01923475768552,5.75997756524646,5.65127662867996,1.01923475768552,7081.59234530781,6947.95020667143
"4957","2",1.01923475768349,67.1536931913926,65.8863845499332,1.01923475768349,6843.96195053589,6714.80431661375
"4959","2",5,46.3748903274536,9.27497806549072,5,33813.8935546875,6762.7787109375
"4960","2",1.01923475768349,73.3820133098949,71.9971652818011,1.01923475768349,7019.83272900069,6887.35610327428
"4973","2",2,302.689758300781,151.344879150391,2,13297.2133789062,6648.60668945312
"4977","2",1.01923475768349,67.1537705180448,65.8864604172951,1.01923475768349,6841.77554669838,6712.65917407321
"4978","2",1.01923475768349,65.311638891903,64.0790930642345,1.01923475768349,6843.22299463086,6714.07930611008
"4983","2",1.01923475768349,127.189141898906,124.788858445114,1.01923475768349,6795.59879971497,6667.35386375553
"4986","2",2,162.484268188477,81.2421340942383,2,13399.2866210938,6699.64331054688
"4993","2",1.01923475768349,125.86589293026,123.490581518557,1.01923475768349,6795.58171840145,6667.33710479653
"5002","2",2,197.010406494141,98.5052032470703,2,13371.1787109375,6685.58935546875
"5008","2",1.01923475768349,9.02296813103574,8.852688806986,1.01923475768349,7100.57471270003,6966.57434332219
"5012","2",11,915.554992675781,83.2322720614347,11,73661.1328125,6696.46661931818
"5020","2",1.01923475768349,128.408078779558,125.984791836773,1.01923475768349,6789.76151673239,6661.62674059909
"5021","2",4,461.187911987305,115.296977996826,4,26677.7651367188,6669.44128417969
"5022","2",42,3848.99696350098,91.6427848452613,39,260832.625976562,6688.01605068109
"5028","2",2,5,2.5,2,13887.04296875,6943.521484375
"5035","2",1.01923475768349,118.967663252646,116.722533602597,1.01923475768349,6794.76558370062,6666.53637199707
"5039","2",1.01923475768349,129.465081745949,127.021847292763,1.01923475768349,6786.11566107824,6658.04968867198
"5045","2",1.01923475768349,0.540128343996547,0.529935169424702,1.01923475768349,6888.2953160525,6758.30103332441
"5053","2",2,97.576473236084,48.788236618042,2,13428.7094726562,6714.35473632812
"5056","2",2,237.086326599121,118.543163299561,2,13321.8979492188,6660.94897460938
"5057","2",8,923.862258911133,115.482782363892,8,53310.060546875,6663.75756835938
"5059","2",2,115.434432983398,57.7172164916992,2,13413.1918945312,6706.59594726562
"5064","2",5,309.959766387939,61.9919532775879,5,33511.4624023438,6702.29248046875
"5065","2",7,371.623420715332,53.0890601021903,7,46959.8671875,6708.55245535714
"5070","2",1.01923475768349,0.530465157665721,0.520454344464622,1.01923475768349,6886.11948822526,6756.16626720616
"5074","2",1.01923475768349,55.5310942567913,54.4831245580772,1.01923475768349,6835.15856504343,6706.16706653363
"5087","2",1.01923475768349,16.0846706520751,15.78112454547,1.01923475768349,6863.51638516214,6733.98972456697
"5094","2",27,1864.80855560303,69.0669835408529,27,180695.110839844,6692.41151258681
"5106","2",6,56.5007257461548,9.41678762435913,6,40409.1440429688,6734.85734049479
"5109","2",1.01923475768349,22.3496327345877,21.9278557428553,1.01923475768349,7053.36582506479,6920.25637066736
"5114","2",25,2831.33656311035,113.253462524414,25,166389.621582031,6655.58486328125
"5115","2",1.01923475768349,71.4667012281072,70.117998517374,1.01923475768349,6816.27420749627,6687.6390901231
"5127","2",2,184.612976074219,92.3064880371094,2,13339.84375,6669.921875
"5153","2",4,369.609184265137,92.4022960662842,4,26669.7529296875,6667.43823242188
"5155","2",9,561.118598937988,62.3465109931098,9,60183.5244140625,6687.05826822917
"5156","2",15,834.463584899902,55.6309056599935,15,100407.306152344,6693.82041015625
"5158","2",1.01923475768349,11.594399821789,11.3755930460423,1.01923475768349,6856.25519992725,6726.8655707053
"5161","2",1.01923475768349,3.10859911627979,3.04993436776527,1.01923475768349,7085.19049560355,6951.4804535382
"5164","2",1.01923475768349,114.672224971134,112.508157818087,1.01923475768349,6779.35037939935,6651.4120797915
"5170","2",5,43.9591178894043,8.79182357788086,5,33634.3828125,6726.8765625
"5176","2",1.01923475768349,6.08297548989237,5.96817901277003,1.01923475768349,6858.45200257798,6729.02091581512
"5178","2",3,357.718078613281,119.23935953776,3,19934.8623046875,6644.9541015625
"5182","2",1.01923475768349,53.2870303989281,52.2814101434672,1.01923475768349,6822.04261246398,6693.2986351143
"5202","2",2,143.964996337891,71.9824981689453,2,13353.80078125,6676.900390625
"5204","2",2,105.023536682129,52.5117683410645,2,13382.01171875,6691.005859375
"5209","2",1.01923475768349,5.8438270574076,5.73354373303496,1.01923475768349,6854.82172578097,6725.45914874464
"5214","2",1.01923475768349,99.3090222134659,97.434885795275,1.01923475768349,6785.06304249828,6657.01693486131
"5220","2",2,110.027103424072,55.0135517120361,2,13374.9428710938,6687.47143554688
"5223","2",45,2709.91207122803,60.2202682495117,39,260533.998535156,6680.35893679888
"5233","2",2,97.4985618591309,48.7492809295654,1.01923475768349,6819.12526520803,6690.43634334692
"5242","2",4,175.715625762939,43.9289064407349,4,26771.0634765625,6692.76586914062
"5244","2",1.01923475768349,15.1600471236124,14.8739502939127,1.01923475768349,6843.89257542991,6714.7362507384
"5254","2",46,4452.3010559082,96.7891533893088,48,319374.385742188,6653.63303629557
"5258","2",64,2395.30659103394,37.4266654849052,58,388448.448242188,6697.3870386584
"5260","2",8,136.760101318359,17.0950126647949,8,53685.8530273438,6710.73162841797
"5262","2",3,14.0990195274353,4.69967317581177,3,20162.6040039062,6720.86800130208
"5264","2",1.01923475768552,55.5683466757809,54.5196739581032,1.01923475768552,7018.96090787796,6886.50073494024
"5277","2",2,206.400123596191,103.200061798096,2,13296.0043945312,6648.00219726562
"5281","2",1.01923475768552,5.48922922528617,5.38563778746236,1.01923475768552,6848.28792855342,6719.04865578224
"5283","2",1.01923475768349,64.0974926659639,62.8878599191849,1.01923475768349,7004.1046298246,6871.9248210721
"5299","2",1.01923475768349,149.860518913719,147.032386586109,1.01923475768349,6742.40310334151,6615.16206400337
"5306","2",1.01923475768349,46.2672685696108,45.3941236018742,1.01923475768349,6816.21262287171,6687.57866770903
"5316","2",57,9685.12368774414,169.914450662178,56,369515.932128906,6598.49878801618
"5325","2",6,135.13173866272,22.5219564437866,6,40222.46484375,6703.744140625
"5328","2",1.01923475768349,5.10636746513698,5.01000130405941,1.01923475768349,6845.38378165872,6716.19931527535
"5334","2",1.01923475768349,98.7676838409171,96.9037634326712,1.01923475768349,6777.02212940085,6649.12776797723
"5336","2",3,235.227676391602,78.4092254638672,2,13325.5014648438,6662.75073242188
"5345","2",1.01923475768349,114.851895039457,112.684437195305,1.01923475768349,6764.7213955117,6637.05917063356
"5363","2",1.01923475768349,49.573722662825,48.638179074167,1.01923475768349,6810.39240723874,6681.8682898112
"5364","2",2,76.7983055114746,38.3991527557373,2,13377.7583007812,6688.87915039062
"5374","2",1.01923475768349,22.0513983915205,21.6352496078909,1.01923475768349,6829.34177523715,6700.46004981111
"5378","2",1.01923475768349,159.221657341841,156.216863820184,1.01923475768349,6730.79588749176,6603.77389679043
"5379","2",7,996.552444458008,142.364634922573,7,46291.6064453125,6613.08663504464
"5388","2",1.01923475768349,175.490435688156,172.178621622961,1.01923475768349,6718.56236828114,6591.77124566574
"5390","2",13,1934.43478393555,148.80267568735,13,85929.7807617188,6609.98313551683
"5395","2",1.01923475768349,51.2616789793497,50.2942806776496,1.01923475768349,6806.75460853204,6678.29914278274
"5396","2",2,93.9465751647949,46.9732875823975,2,13360.783203125,6680.3916015625
"5401","2",1.01923475768349,172.32144051708,169.069430980484,1.01923475768349,6719.97998694802,6593.16211136788
"5402","2",4,378.782920837402,94.6957302093506,4,26583.2573242188,6645.81433105469
"5405","2",176,22786.484664917,129.468662868847,176,1165833.74414062,6624.05536443537
"5411","2",14,2160.51712036133,154.322651454381,14,92436.431640625,6602.60226004464
"5416","2",2,109.33423614502,54.6671180725098,2,13348.0551757812,6674.02758789062
"5422","2",1.01923475768349,48.870663638465,47.9483880137072,1.01923475768349,6806.7550632522,6678.29958892152
"5425","2",1.01923475768349,20.8341460703955,20.4409689851503,1.01923475768349,7042.01349796906,6909.11828200805
"5428","2",1.01923475768349,95.4065206015604,93.6060312723238,1.01923475768349,6772.62199702025,6644.81067385595
"5432","2",1.01923475768349,154.629223165982,151.711096977718,1.01923475768349,6729.99669281142,6602.98978432338
"5433","2",2,159.668342590332,79.834171295166,2,13308.501953125,6654.2509765625
"5437","2",1.01923475768349,19.9764389005309,19.599448262472,1.01923475768349,7040.60750747197,6907.73882503163
"5439","2",1.01923475768349,167.89017685018,164.721793075188,1.01923475768349,6719.90891606689,6593.09238171963
"5445","2",5,245.912445068359,49.1824890136719,5,33374.736328125,6674.947265625
"5449","2",1.01923475768349,4.52190867273328,4.43657227998252,1.01923475768349,7059.47484609215,6926.25010369236
"5457","2",1.01923475768349,3.34354696011888,3.28044833137172,1.01923475768349,6841.08724734032,6711.98386413811
"5463","2",1.01923475768349,79.5661745153685,78.0646204572201,1.01923475768349,6780.57992590656,6652.61842258735
"5470","2",2,9.4721360206604,4.7360680103302,2,13847.8647460938,6923.93237304688
"5476","2",3,293.071960449219,97.6906534830729,3,19915.142578125,6638.380859375
"5478","2",2,61.8541927337646,30.9270963668823,2,13370.73046875,6685.365234375
"5479","2",1.01923475768349,13.3436715708135,13.0918529516604,1.01923475768349,6827.20513274888,6698.36372953537
"5482","2",1.01923475768349,48.3073587867929,47.3957137181873,1.01923475768349,6992.07223009976,6860.11949395376
"5493","2",1.01923475768349,4.23420236149122,4.15429549431249,1.01923475768349,7055.16532173173,6922.0219076581
"5494","2",36,3099.40953826904,86.0947093963623,39,259212.395996094,6646.47169220753
"5498","2",3,396.56396484375,132.18798828125,3,19839.208984375,6613.06966145833
"5502","2",5,99.0732936859131,19.8146587371826,5,34501.6762695312,6900.33525390625
"5505","2",42,4982.7039642334,118.635808672224,42,278130.590820312,6622.15692429315
"5506","2",1.01923475768349,105.943059005956,103.943726611858,1.01923475768349,6759.53939481402,6631.97496342946
"5518","2",22,2386.2742767334,108.467012578791,22,145830.028320312,6628.6376509233
"5529","2",8,1034.2543182373,129.281789779663,8,52895.7749023438,6611.97186279297
"5543","2",1.01923475768349,105.801416618464,103.804757266058,1.01923475768349,6757.34695854962,6629.82390230456
"5545","2",15,465.668096542358,31.0445397694906,15,100238.484375,6682.565625
"5553","2",2,301.026580810547,150.513290405273,2,13193.0717773438,6596.53588867188
"5556","2",1.01923475768349,82.1168896192598,80.56719906795,1.01923475768349,6773.29865977301,6645.47456678901
"5557","2",2,57.1402206420898,28.5701103210449,2,13365.1040039062,6682.55200195312
"5564","2",1.01923475768349,23.669748660882,23.2230587530967,1.01923475768349,6952.75331051364,6821.54259173401
"5575","2",5,158.046894073486,31.6093788146973,8,53430.6962890625,6678.83703613281
"5579","2",1.01923475768349,36.3675880809135,35.6812675458296,2,13510.6743164062,6755.33715820312
"5583","2",1.01923475768349,22.4855308086508,22.0611891805531,2,13640.3491210938,6820.17456054688
"5587","2",1.01923475768349,158.232809544918,155.246677325396,1.01923475768349,6718.29818503787,6591.51204802626
"5594","2",1.01923475768349,35.6860292502872,35.012570932524,1.01923475768349,6883.87395603301,6753.96311216723
"5613","2",1.01923475768349,158.625027468497,155.631493404933,1.01923475768349,6716.1087625574,6589.36394380987
"5619","2",3,104,34.6666666666667,3,20022.5512695312,6674.18375651042
"5620","2",1.01923475768552,22.3982280129474,21.9755339425525,1.01923475768552,6812.65440229253,6684.08759701516
"5627","2",3,75.0031394958496,25.0010464986165,3,20321.2822265625,6773.7607421875
"5635","2",10,782,78.2,9,59785.1899414062,6642.79888237847
"5637","2",1.01923475768349,23.4271259569191,22.9850147675145,1.01923475768349,6811.19943878493,6682.66009124862
"5638","2",1.01923475768349,18.2826362368455,17.9376106427121,1.01923475768349,6814.85472973926,6686.24640041515
"5643","2",1.01923475768349,27.208428383406,26.6949573474565,1.01923475768349,6900.9411054601,6770.70817438025
"5647","2",1.01923475768552,35.9374444176955,35.2592414521874,1.01923475768552,6980.55859078328,6848.82313730622
"5648","2",1.01923475768349,43.9063549734812,43.0777646096677,1.01923475768349,6992.53414197182,6860.57268873403
"5654","2",9,298,33.1111111111111,9,60689.4858398438,6743.27620442708
"5658","2",8,222.28391456604,27.785489320755,8,54147.5908203125,6768.44885253906
"5679","2",1.01923475768349,2.77202853060074,2.71971546270752,1.01923475768349,7041.48449521707,6908.59926247108
"5696","2",2,209,104.5,2,13243.4780273438,6621.73901367188
"5710","2",9,205.434993743896,22.8261104159885,9,60859.3315429688,6762.14794921875
"5715","2",1.01923475768349,30.3723502606413,29.7991704380954,1.01923475768349,7012.27407545037,6879.94009484901
"5726","2",1.01923475768349,28.085357236025,27.5553370058309,1.01923475768349,7013.07484130492,6880.72574883942
"5728","2",109,1413.52324390411,12.9681031550836,119,796170.78515625,6690.51079963235
"5731","2",3,465.103424072266,155.034474690755,3,19743.2260742188,6581.07535807292
"5733","2",34,648.201065063477,19.0647372077493,34,230092.287109375,6767.42020909926
"5769","2",1.01923475768349,88.3466441241661,86.6793871168204,1.01923475768349,6759.46814322114,6631.90505647982
"5770","2",1.01923475768349,86.2909773596557,84.6625144101021,1.01923475768349,6760.92187010648,6633.33134897464
"5772","2",2,49.0408172607422,24.5204086303711,2,13462.4375,6731.21875
"5773","2",1.01923475768349,25.6005014515512,25.1173748329931,1.01923475768349,6862.69899060427,6733.18775568618
"5776","2",19,310.85320186615,16.3606948350605,19,129680.298339844,6825.27885999178
"5781","2",1.01923475768349,24.4790395899844,24.0170769348763,1.01923475768349,7013.92643460172,6881.56127106861
"5785","2",1.01923475768349,155.734493016665,152.795508436758,1.01923475768349,6707.3256613992,6580.74659526285
"5788","2",2,272.473434448242,136.236717224121,2,13185.70703125,6592.853515625
"5808","2",1.01923475768349,15.39419963048,15.1036839299592,1.01923475768349,6810.5498246248,6682.02273645353
"5815","2",1.01923475768349,22.6631420843794,22.2354486182241,1.01923475768349,7013.27483272995,6880.9219660735
"5817","2",1.01923475768349,0.171767054556836,0.168525507261179,1.01923475768349,7030.60568447702,6897.92575407859
"5819","2",2,5.39834570884705,2.69917285442352,2,13800.3872070312,6900.19360351562
"5825","2",2,29.4262886047363,14.7131443023682,2,13531.5356445312,6765.76782226562
"5828","2",1.01923475768349,21.2809711980207,20.8793617344721,1.01923475768349,7013.32549155884,6880.97166888094
"5834","2",12,252.185750961304,21.0154792467753,12,80739.625,6728.30208333333
"5840","2",2,165.978950500488,82.9894752502441,2,13263.2021484375,6631.60107421875
"5841","2",2,21.8420610427856,10.9210305213928,2,13534.5561523438,6767.27807617188
"5848","2",9,186.502477645874,20.7224975162082,9,60082.736328125,6675.85959201389
"5851","2",45,3562.69052886963,79.1709006415473,41,272055.111816406,6635.49053210747
"5855","2",1.01923475768349,86.9192446886626,85.2789252264236,1.01923475768349,6755.82672416308,6628.33235742241
"5860","2",1.01923475768349,7.22444008167485,7.08810215430103,1.01923475768349,6902.09849522818,6771.84372216191
"5862","2",1.01923475768349,5.82146341347678,5.71160213051186,2,13549.0712890625,6774.53564453125
"5864","2",1.01923475768349,3.19700332998943,3.13667023802794,1.01923475768349,6912.49970111791,6782.04863895004
"5865","2",1.01923475768349,17.6888706437658,17.355050453704,1.01923475768349,7012.02555109752,6879.69626058905
"5870","2",32,1662.21234893799,51.9441359043121,32,212861.543457031,6651.92323303223
"5887","2",7,68.0133380889893,9.71619115556989,7,47346.5068359375,6763.78669084821
"5892","2",3,66.8601818084717,22.2867272694906,3,20017.2783203125,6672.42610677083
"5895","2",1.01923475768349,1.04223540383914,1.02256658339235,1.01923475768349,6907.39197672264,6777.03730632352
"5896","2",4,59.8560924530029,14.9640231132507,4,27508.9711914062,6877.24279785156
"5898","2",4,251.038436889648,62.7596092224121,4,26568.2153320312,6642.05383300781
"5903","2",22,407.213649749756,18.5097113522616,22,147797.249511719,6718.05679598722
"5904","2",2,2,1,2,13550.7602539062,6775.38012695312
"5906","2",1.01923475768349,89.8016133917113,88.1068985478983,1.01923475768349,6748.55123653209,6621.19417107608
"5908","2",3,197.189018249512,65.7296727498372,3,19917.1401367188,6639.04671223958
"5909","2",1.01923475768349,38.149621772871,37.4296711187294,1.01923475768349,6788.679417845,6660.5650628264
"5911","2",1.01923475768349,15.2849410249246,14.9964872270094,1.01923475768349,6842.29037027967,6713.16428202543
"5913","2",2,1,0.5,2,13546.4873046875,6773.24365234375
"5914","2",2,6.43397831916809,3.21698915958405,2,13782.3901367188,6891.19506835938
"5916","2",1.01923475768349,37.4853730962287,36.7779579862691,1.01923475768349,6788.68782696551,6660.57331325197
"5919","2",1.01923475768552,2.02281741620335,1.98464328355203,1.01923475768552,6897.08284633207,6766.92272739401
"5920","2",1.01923475768349,0.015652099167661,0.0153567164479702,1.01923475768349,6901.54118064788,6771.29692509078
"5921","2",1.01923475768349,62.2155627885951,61.0414453780972,1.01923475768349,6769.68583103062,6641.92991849758
"5923","2",1.01923475768349,24.430564100342,23.9695162632283,1.01923475768349,6798.21768955056,6669.92333052052
"5928","2",1.01923475768349,2.0131542298685,1.97516245859195,1.01923475768349,6894.14261261843,6764.03798109021
"5929","2",2,0,0,2,13536.4975585938,6768.24877929688
"5931","2",52,968.007701873779,18.6155327283419,52,355380.433105469,6834.23909818209
"5936","2",14,787.599941253662,56.2571386609759,14,93036.10546875,6645.43610491071
"5937","2",98,837.532608509064,8.54625110723534,86,577010.498535156,6709.42440157158
"5938","2",1.01923475768349,188.566105941435,185.00753091467,1.01923475768349,6668.23143044072,6542.39014140002
"5941","2",3,189.74178314209,63.2472610473633,3,19917.171875,6639.05729166667
"5947","2",1.01923475768349,3.11053127371846,3.05183006198499,1.01923475768349,6888.97540352947,6758.96828635109
"5948","2",2,28.1778039932251,14.0889019966125,2,13749.0390625,6874.51953125
"5949","2",6,13,2.16666666666667,6,41324.6684570312,6887.44474283854
"5951","2",2,343.112091064453,171.556045532227,2,13102.6064453125,6551.30322265625
"5955","2",1.01923475768349,66.7483621413705,65.4887028117796,1.01923475768349,6763.85669532324,6636.21078886288
"5963","2",1.01923475768349,4.1400946997942,4.06196381018615,1.01923475768349,6881.58442793419,6751.71679150207
"5964","2",1.01923475768349,4.03229737257383,3.95620080867179,1.01923475768349,6883.06790928168,6753.17227693986
"5972","2",1.01923475768349,10.0718549327467,9.88178126464008,1.01923475768349,6835.01547785632,6706.02667965414
"5979","2",6,117.379259109497,19.5632098515828,6,41046.0463867188,6841.00773111979
"5983","2",1.01923475768349,183.727445591863,180.260184620702,1.01923475768349,6668.90223955925,6543.04829116726
"5987","2",2,18,9,2,13412.9443359375,6706.47216796875
"5988","2",4,34.734486579895,8.68362164497375,4,26848.8330078125,6712.20825195312
"5989","2",7,49.9669508934021,7.13813584191459,7,47038.2055664062,6719.74365234375
"5992","2",5,18,3.6,5,33722.4868164062,6744.49736328125
"5994","2",1.01923475768349,4.23974030737074,4.159728929385,1.01923475768349,7012.61379181691,6880.27340016848
"6000","2",1.01923475768349,6.04177732894834,5.92775833379155,1.01923475768349,6856.47359905153,6727.07984825287
"6001","2",11,59.3151359558105,5.39228508689187,11,74051.8154296875,6731.98322088068
"6002","2",1.01923475768349,5.26653205818521,5.16714330872599,1.01923475768349,7011.15976569842,6878.84681408758
"6006","2",5,101.847751617432,20.3695503234863,7,47896.9711914062,6842.42445591518
"6021","2",13,258.75449180603,19.9041916773869,13,88978.4985351562,6844.49988731971
"6033","2",4,73.8727035522461,18.4681758880615,4,27392.984375,6848.24609375
"6043","2",8,116.720799446106,14.5900999307632,6,41089.6650390625,6848.27750651042
"6047","2",2,34.8044929504395,17.4022464752197,2,13335.982421875,6667.9912109375
"6050","2",1.01923475768349,1.35339337640602,1.32785245617212,1.01923475768349,6810.15275833133,6681.63316350139
"6054","2",2,22.0453605651855,11.0226802825928,2,13705.1240234375,6852.56201171875
"6057","2",1.01923475768349,450.907322310705,442.397905793091,1.01923475768349,6390.78981454589,6270.18433817035
"6059","2",2,57.4942245483398,28.7471122741699,2,13296.1689453125,6648.08447265625
"6063","2",1.01923475768349,562.035208871364,551.428613118289,1.01923475768349,6394.15522006132,6273.48623254754
"6065","2",1.01923475768552,40.2098835355722,39.4510521078391,1.01923475768552,6764.71381884281,6637.05173693658
"6069","2",1.01923475768349,562.928475969511,552.30502269068,1.01923475768349,6391.93762532203,6271.31048773255
"6070","2",2,78.7762794494629,39.3881397247314,2,13270.5864257812,6635.29321289062
"6073","2",1.01923475768349,14.1722949226097,13.9048387192175,1.01923475768349,6788.2140898822,6660.10851642304
"6078","2",1.01923475768349,4.25547156194943,4.17516330744178,1.01923475768349,6797.05792666749,6668.78545440873
"6086","2",1.01923475768552,2.30840697358625,2.26484326224136,1.01923475768552,7000.09535965481,6867.99121288862
"6088","2",1.01923475768552,4.00064674118347,3.92514748051582,1.01923475768552,6794.88407833932,6666.65263041967
"6090","2",13,7154.51623535156,550.347402719351,13,81489.4165039062,6268.41665414663
"6100","2",1.01923475768349,4.00068573174928,3.92518573526869,1.01923475768349,6793.42915232685,6665.22516144062
"6105","2",1.01923475768349,27.3834642712092,26.8666899993149,1.01923475768349,6768.45389107897,6640.7212274258
"6107","2",1.01923475768349,3.83463358051812,3.76226728102703,1.01923475768349,6791.97422632789,6663.79769246158
"6108","2",1.01923475768349,1.56297854207738,1.53348238008455,1.01923475768349,6994.22139775466,6862.22810302413
"6112","2",1.01923475771591,27.6518059133233,27.1299675604573,1.01923475771591,6766.99297578285,6639.28788196701
"6113","2",8,14.2426406145096,1.7803300768137,8,54815.4077148438,6851.92596435547
"6115","2",1.01923475771591,9.69967670750422,9.51662669868226,1.01923475771591,7001.84594215365,6869.70875860302
"6119","2",1.01923475768349,45.4036750426656,44.5468276080563,1.01923475768349,6748.68234080968,6621.32280118471
"6121","2",20,373.630168914795,18.6815084457397,20,132892.921875,6644.64609375
"6123","2",1.01923475768349,2.57060331813667,2.52209149929219,1.01923475768349,6786.88392924331,6658.80345826165
"6124","2",6,11.4787086248398,1.91311810413996,6,41133.1118164062,6855.51863606771
"6127","2",2,19.1190395355225,9.55951976776123,2,13730.2075195312,6865.10375976562
"6129","2",1.01923475768349,20.2378648451521,19.8559406383948,1.01923475768349,6768.51351127956,6640.77972248805
"6131","2",1.01923475768349,2.79539959275935,2.74264547169948,1.01923475768349,6785.42885489539,6657.37584373324
"6143","2",3,132.833751678467,44.2779172261556,3,19847.5185546875,6615.83951822917
"6145","2",1.01923475768349,16.8082302163702,16.4910292645159,1.01923475768349,6767.82229740368,6640.10155303723
"6146","2",1.01923475768349,1.88582504924965,1.85023620420455,1.01923475768349,6781.06374556966,6653.09311172001
"6150","2",1.01923475768349,1.88500197359742,1.84942866144168,1.01923475768349,6779.60881957071,6651.66564274097
"6154","2",2,37.4897499084473,18.7448749542236,2,13272.3598632812,6636.17993164062
